True === True | 	1	2	0	0	0
ff_add_inv(x) = y === ff_add_inv(y) = x | 	57	4	2	4	0
ff_mult_inv(x) = y === ff_mult_inv(y) = x | 	52	4	2	4	0
ff_add_inv(x) = x === ff_add(x, y) = y | 	1	5	2	3	0
ff_add(x, y) = z === ff_add(x, z) = y | 	1	6	3	6	0
True === ff_add_inv(ff_add_inv(x)) = x | 	57	4	1	1	0
ff_add_inv(ff_add_inv(x)) = y === ff_add_inv(ff_add_inv(y)) = x | 	57	6	2	4	0
ff_add_inv(ff_mult_inv(x)) = y === ff_add_inv(ff_mult_inv(y)) = x | 	8	6	2	4	0
ff_add_inv(x) = x === ff_mult(x, y) = x | 	1	5	2	3	0
ff_mult_inv(x) = x === ff_mult(x, y) = y | 	3	5	2	3	0
ff_mult(x, x) = y === ff_mult(z, x) = y | 	1	6	3	5	0
ff_mult(x, x) = y === ff_mult(z, z) = y | 	1	6	3	4	0
ff_add_inv(ff_mult_inv(x)) = y === ff_mult_inv(ff_add_inv(x)) = y | 	16	6	2	4	0
True === ff_mult_inv(ff_mult_inv(x)) = x | 	52	4	1	1	0
ff_add_inv(ff_add_inv(x)) = y === ff_mult_inv(ff_mult_inv(x)) = y | 	13	6	2	4	0
ff_add_inv(x) = x === ff_add(y, ff_add_inv(y)) = x | 	1	6	2	3	0
